date,truck_location,marketing_channel,customers,avg_order_value,total_sales,repeat_customers,weather
2025-01-11,Suburbia,Email Newsletter,24,20.27,486.48,9,Rainy
2025-01-11,Riverside,Instagram,34,9.48,322.32,9,Rainy
2025-01-11,Riverside,Food Delivery Apps,27,15.92,429.84,6,Rainy
2025-01-11,Riverside,Local Events,12,9.5,114.0,4,Cloudy
2025-01-11,Riverside,Google My Business,16,10.99,175.84,3,Cloudy
2025-01-11,Riverside,Loyalty Program,13,17.35,225.55,4,Cloudy
2025-01-11,Riverside,Influencer Partnerships,7,11.53,80.71,1,Cloudy
2025-01-11,Riverside,Email Newsletter,17,13.35,226.95,3,Rainy
2025-01-12,Downtown,Instagram,32,11.72,375.04,11,Cloudy
2025-01-12,Downtown,Food Delivery Apps,31,9.5,294.5,3,Sunny
2025-01-12,Downtown,Local Events,16,10.47,167.52,7,Sunny
2025-01-12,Downtown,Google My Business,30,14.4,432.0,6,Rainy
2025-01-12,Downtown,Loyalty Program,6,15.83,94.98,1,Cloudy
2025-01-12,Downtown,Influencer Partnerships,16,11.83,189.28,7,Rainy
2025-01-12,Downtown,Email Newsletter,23,13.77,316.71,9,Sunny
2025-01-12,Uptown,Instagram,6,13.6,81.6,0,Rainy
2025-01-12,Uptown,Food Delivery Apps,14,18.01,252.14,4,Sunny
2025-01-12,Uptown,Local Events,16,9.34,149.44,6,Sunny
2025-01-12,Uptown,Google My Business,6,9.3,55.8,0,Cloudy
2025-01-12,Uptown,Loyalty Program,17,13.54,230.18,2,Cloudy
2025-01-12,Uptown,Influencer Partnerships,16,15.99,255.84,4,Cloudy
2025-01-12,Uptown,Email Newsletter,14,16.92,236.88,4,Cloudy
2025-01-12,Midtown,Instagram,37,11.44,423.28,12,Cloudy
2025-01-12,Midtown,Food Delivery Apps,14,9.46,132.44,4,Cloudy
2025-01-12,Midtown,Local Events,8,14.85,118.8,2,Sunny
2025-01-12,Midtown,Google My Business,21,19.37,406.77,2,Sunny
2025-01-12,Midtown,Loyalty Program,24,12.82,307.68,6,Rainy
2025-01-12,Midtown,Influencer Partnerships,2,8.28,16.56,0,Cloudy
2025-01-12,Midtown,Email Newsletter,10,12.25,122.5,3,Rainy
2025-01-12,Suburbia,Instagram,1,11.57,11.57,0,Rainy
2025-01-12,Suburbia,Food Delivery Apps,6,10.24,61.44,0,Sunny
2025-01-12,Suburbia,Local Events,10,12.44,124.4,3,Sunny
2025-01-12,Suburbia,Google My Business,4,15.73,62.92,1,Rainy
2025-01-12,Suburbia,Loyalty Program,7,11.05,77.35,1,Sunny
2025-01-12,Suburbia,Influencer Partnerships,7,12.94,90.58,1,Cloudy
2025-01-12,Suburbia,Email Newsletter,30,11.83,354.9,14,Sunny
2025-01-12,Riverside,Instagram,25,10.55,263.75,6,Sunny
2025-01-12,Riverside,Food Delivery Apps,20,14.62,292.4,6,Rainy
2025-01-12,Riverside,Local Events,6,13.2,79.2,0,Cloudy
2025-01-12,Riverside,Google My Business,8,10.85,86.8,1,Rainy
2025-01-12,Riverside,Loyalty Program,25,12.78,319.5,9,Rainy
2025-01-12,Riverside,Influencer Partnerships,29,10.56,306.24,10,Sunny
2025-01-12,Riverside,Email Newsletter,25,17.83,445.75,10,Sunny
2025-01-13,Downtown,Instagram,13,13.37,173.81,6,Sunny
2025-01-13,Downtown,Food Delivery Apps,22,13.28,292.16,7,Sunny
2025-01-13,Downtown,Local Events,12,15.6,187.2,2,Rainy
2025-01-13,Downtown,Google My Business,20,15.88,317.6,3,Cloudy
2025-01-13,Downtown,Loyalty Program,23,16.43,377.89,5,Rainy
2025-01-13,Downtown,Influencer Partnerships,5,16.69,83.45,1,Sunny
2025-01-13,Downtown,Email Newsletter,26,8.8,228.8,12,Rainy
2025-01-13,Uptown,Instagram,24,10.72,257.28,3,Sunny
2025-01-13,Uptown,Food Delivery Apps,5,12.23,61.15,0,Rainy
2025-01-13,Uptown,Local Events,28,11.39,318.92,12,Cloudy
2025-01-13,Uptown,Google My Business,23,16.02,368.46,11,Rainy
2025-01-13,Uptown,Loyalty Program,28,13.61,381.08,6,Sunny
2025-01-13,Uptown,Influencer Partnerships,31,17.7,548.7,12,Rainy
2025-01-13,Uptown,Email Newsletter,36,19.19,690.84,7,Sunny
2025-01-13,Midtown,Instagram,13,12.0,156.0,2,Rainy
2025-01-13,Midtown,Food Delivery Apps,16,11.08,177.28,2,Rainy
2025-01-13,Midtown,Local Events,15,4.91,73.65,7,Sunny
2025-01-13,Midtown,Google My Business,27,11.64,314.28,8,Rainy
2025-01-13,Midtown,Loyalty Program,16,11.1,177.6,4,Sunny
2025-01-13,Midtown,Influencer Partnerships,18,12.18,219.24,8,Cloudy
2025-01-13,Midtown,Email Newsletter,11,13.63,149.93,3,Cloudy
2025-01-13,Suburbia,Instagram,21,12.41,260.61,5,Rainy
2025-01-13,Suburbia,Food Delivery Apps,16,10.71,171.36,4,Rainy
2025-01-13,Suburbia,Local Events,15,16.62,249.3,6,Cloudy
2025-01-13,Suburbia,Google My Business,9,14.47,130.23,0,Rainy
2025-01-13,Suburbia,Loyalty Program,21,13.08,274.68,8,Rainy
2025-01-13,Suburbia,Influencer Partnerships,15,9.59,143.85,6,Rainy
2025-01-13,Suburbia,Email Newsletter,26,8.36,217.36,12,Rainy
2025-01-13,Riverside,Instagram,32,14.68,469.76,12,Cloudy
2025-01-13,Riverside,Food Delivery Apps,23,14.05,323.15,9,Cloudy
2025-01-13,Riverside,Local Events,34,12.42,422.28,4,Rainy
2025-01-13,Riverside,Google My Business,12,9.85,118.2,1,Cloudy
2025-01-13,Riverside,Loyalty Program,10,6.82,68.2,1,Sunny
2025-01-13,Riverside,Influencer Partnerships,13,13.14,170.82,4,Cloudy
2025-01-13,Riverside,Email Newsletter,4,7.68,30.72,0,Cloudy
2025-01-14,Downtown,Instagram,20,10.21,204.2,9,Rainy
2025-01-14,Downtown,Food Delivery Apps,24,11.71,281.04,4,Cloudy
2025-01-14,Downtown,Local Events,16,6.49,103.84,5,Sunny
2025-01-14,Downtown,Google My Business,20,17.9,358.0,2,Cloudy
2025-01-14,Downtown,Loyalty Program,12,16.22,194.64,4,Cloudy
2025-01-14,Downtown,Influencer Partnerships,11,13.68,150.48,2,Cloudy
2025-01-14,Downtown,Email Newsletter,30,10.97,329.1,4,Cloudy
2025-01-14,Uptown,Instagram,16,10.03,160.48,1,Cloudy
2025-01-14,Uptown,Food Delivery Apps,24,15.86,380.64,5,Rainy
2025-01-14,Uptown,Local Events,15,14.98,224.7,3,Rainy
2025-01-14,Uptown,Google My Business,4,9.9,39.6,1,Rainy
2025-01-14,Uptown,Loyalty Program,16,11.82,189.12,7,Sunny
2025-01-14,Uptown,Influencer Partnerships,12,14.77,177.24,4,Rainy
2025-01-14,Uptown,Email Newsletter,21,14.07,295.47,7,Cloudy
2025-01-14,Midtown,Instagram,32,10.05,321.6,7,Sunny
2025-01-14,Midtown,Food Delivery Apps,19,11.19,212.61,4,Cloudy
2025-01-14,Midtown,Local Events,37,12.92,478.04,10,Rainy
2025-01-14,Midtown,Google My Business,19,8.29,157.51,2,Cloudy
2025-01-14,Midtown,Loyalty Program,35,8.25,288.75,15,Sunny
2025-01-14,Midtown,Influencer Partnerships,9,16.32,146.88,2,Cloudy
2025-01-14,Midtown,Email Newsletter,13,14.93,194.09,5,Cloudy
2025-01-14,Suburbia,Instagram,22,9.86,216.92,2,Sunny
2025-01-14,Suburbia,Food Delivery Apps,9,8.26,74.34,1,Rainy
2025-01-14,Suburbia,Local Events,28,7.92,221.76,3,Cloudy
2025-01-14,Suburbia,Google My Business,14,9.1,127.4,4,Rainy
2025-01-14,Suburbia,Loyalty Program,20,12.27,245.4,5,Cloudy
2025-01-14,Suburbia,Influencer Partnerships,29,12.55,363.95,10,Rainy
2025-01-14,Suburbia,Email Newsletter,19,12.86,244.34,9,Cloudy
2025-01-14,Riverside,Instagram,11,17.14,188.54,4,Rainy
2025-01-14,Riverside,Food Delivery Apps,23,15.44,355.12,7,Cloudy
2025-01-14,Riverside,Local Events,12,10.27,123.24,1,Cloudy
2025-01-14,Riverside,Google My Business,10,14.51,145.1,2,Sunny
2025-01-14,Riverside,Loyalty Program,26,14.53,377.78,3,Sunny
2025-01-14,Riverside,Influencer Partnerships,12,17.51,210.12,3,Sunny
2025-01-14,Riverside,Email Newsletter,39,12.18,475.02,19,Rainy
2025-01-15,Downtown,Instagram,19,10.51,199.69,2,Rainy
2025-01-15,Downtown,Food Delivery Apps,11,10.71,117.81,3,Sunny
2025-01-15,Downtown,Local Events,7,8.61,60.27,2,Rainy
2025-01-15,Downtown,Google My Business,17,17.23,292.91,7,Cloudy
2025-01-15,Downtown,Loyalty Program,25,13.49,337.25,3,Rainy
2025-01-15,Downtown,Influencer Partnerships,22,14.36,315.92,7,Rainy
2025-01-15,Downtown,Email Newsletter,23,12.61,290.03,4,Cloudy
2025-01-15,Uptown,Instagram,8,14.25,114.0,1,Sunny
2025-01-15,Uptown,Food Delivery Apps,13,11.21,145.73,6,Sunny
2025-01-15,Uptown,Local Events,13,14.27,185.51,4,Sunny
2025-01-15,Uptown,Google My Business,7,13.78,96.46,2,Sunny
2025-01-15,Uptown,Loyalty Program,21,12.56,263.76,8,Rainy
2025-01-15,Uptown,Influencer Partnerships,7,8.75,61.25,1,Cloudy
2025-01-15,Uptown,Email Newsletter,4,14.31,57.24,1,Sunny
2025-01-15,Midtown,Instagram,24,10.23,245.52,11,Cloudy
2025-01-15,Midtown,Food Delivery Apps,31,7.8,241.8,7,Sunny
2025-01-15,Midtown,Local Events,36,16.08,578.88,7,Cloudy
2025-01-15,Midtown,Google My Business,7,10.72,75.04,1,Sunny
2025-01-15,Midtown,Loyalty Program,11,13.14,144.54,2,Cloudy
2025-01-15,Midtown,Influencer Partnerships,30,11.93,357.9,8,Cloudy
2025-01-15,Midtown,Email Newsletter,20,10.08,201.6,4,Cloudy
2025-01-15,Suburbia,Instagram,15,15.37,230.55,6,Sunny
2025-01-15,Suburbia,Food Delivery Apps,13,13.73,178.49,2,Cloudy
2025-01-15,Suburbia,Local Events,4,8.52,34.08,1,Sunny
2025-01-15,Suburbia,Google My Business,17,13.81,234.77,3,Cloudy
2025-01-15,Suburbia,Loyalty Program,8,13.71,109.68,1,Rainy
2025-01-15,Suburbia,Influencer Partnerships,29,14.57,422.53,3,Rainy
2025-01-15,Suburbia,Email Newsletter,5,4.82,24.1,1,Sunny
2025-01-15,Riverside,Instagram,13,16.88,219.44,4,Rainy
2025-01-15,Riverside,Food Delivery Apps,7,7.34,51.38,2,Sunny
2025-01-15,Riverside,Local Events,8,14.21,113.68,0,Sunny
2025-01-15,Riverside,Google My Business,18,12.82,230.76,3,Cloudy
2025-01-15,Riverside,Loyalty Program,27,12.6,340.2,8,Rainy
2025-01-15,Riverside,Influencer Partnerships,28,9.63,269.64,12,Rainy
2025-01-15,Riverside,Email Newsletter,14,14.95,209.3,5,Rainy
2025-01-16,Downtown,Instagram,14,12.28,171.92,2,Cloudy
2025-01-16,Downtown,Food Delivery Apps,17,15.67,266.39,5,Cloudy
2025-01-16,Downtown,Local Events,33,15.31,505.23,8,Cloudy
2025-01-16,Downtown,Google My Business,10,10.36,103.6,1,Rainy
2025-01-16,Downtown,Loyalty Program,30,16.83,504.9,11,Sunny
2025-01-16,Downtown,Influencer Partnerships,20,13.08,261.6,9,Rainy
2025-01-16,Downtown,Email Newsletter,8,16.46,131.68,3,Sunny
2025-01-16,Uptown,Instagram,19,14.58,277.02,7,Sunny
2025-01-16,Uptown,Food Delivery Apps,16,11.32,181.12,5,Rainy
2025-01-16,Uptown,Local Events,5,7.17,35.85,1,Sunny
2025-01-16,Uptown,Google My Business,10,13.73,137.3,2,Sunny
2025-01-16,Uptown,Loyalty Program,25,10.89,272.25,9,Sunny
2025-01-16,Uptown,Influencer Partnerships,8,7.38,59.04,1,Sunny
2025-01-16,Uptown,Email Newsletter,27,15.85,427.95,4,Cloudy
2025-01-16,Midtown,Instagram,26,16.85,438.1,3,Rainy
2025-01-16,Midtown,Food Delivery Apps,17,13.53,230.01,2,Cloudy
2025-01-16,Midtown,Local Events,6,12.35,74.1,1,Sunny
2025-01-16,Midtown,Google My Business,12,10.01,120.12,3,Rainy
2025-01-16,Midtown,Loyalty Program,11,10.51,115.61,3,Rainy
2025-01-16,Midtown,Influencer Partnerships,11,12.25,134.75,1,Sunny
2025-01-16,Midtown,Email Newsletter,27,13.06,352.62,9,Sunny
2025-01-16,Suburbia,Instagram,10,16.07,160.7,3,Rainy
2025-01-16,Suburbia,Food Delivery Apps,20,15.54,310.8,6,Rainy
2025-01-16,Suburbia,Local Events,22,11.86,260.92,7,Sunny
2025-01-16,Suburbia,Google My Business,21,13.33,279.93,5,Sunny
2025-01-16,Suburbia,Loyalty Program,18,12.17,219.06,7,Sunny
2025-01-16,Suburbia,Influencer Partnerships,20,13.99,279.8,9,Sunny
2025-01-16,Suburbia,Email Newsletter,7,9.91,69.37,2,Sunny
2025-01-16,Riverside,Instagram,5,12.08,60.4,1,Sunny
2025-01-16,Riverside,Food Delivery Apps,11,14.92,164.12,1,Cloudy
2025-01-16,Riverside,Local Events,28,9.58,268.24,5,Rainy
2025-01-16,Riverside,Google My Business,18,17.62,317.16,6,Cloudy
2025-01-16,Riverside,Loyalty Program,21,11.6,243.6,10,Sunny
2025-01-16,Riverside,Influencer Partnerships,20,16.75,335.0,7,Rainy
2025-01-16,Riverside,Email Newsletter,14,14.54,203.56,3,Rainy
2025-01-17,Downtown,Instagram,24,7.35,176.4,5,Cloudy
2025-01-17,Downtown,Food Delivery Apps,28,13.35,373.8,11,Rainy
2025-01-17,Downtown,Local Events,19,14.99,284.81,5,Cloudy
2025-01-17,Downtown,Google My Business,7,9.45,66.15,1,Rainy
2025-01-17,Downtown,Loyalty Program,4,11.02,44.08,1,Cloudy
2025-01-17,Downtown,Influencer Partnerships,24,16.83,403.92,3,Cloudy
2025-01-17,Downtown,Email Newsletter,15,14.87,223.05,6,Cloudy
2025-01-17,Uptown,Instagram,4,13.52,54.08,1,Sunny
2025-01-17,Uptown,Food Delivery Apps,12,15.65,187.8,4,Rainy
2025-01-17,Uptown,Local Events,20,11.1,222.0,9,Rainy
2025-01-17,Uptown,Google My Business,5,15.69,78.45,1,Rainy
2025-01-17,Uptown,Loyalty Program,12,6.08,72.96,1,Rainy
2025-01-17,Uptown,Influencer Partnerships,4,15.43,61.72,1,Sunny
2025-01-17,Uptown,Email Newsletter,15,15.26,228.9,1,Rainy
2025-01-17,Midtown,Instagram,21,11.85,248.85,6,Cloudy
2025-01-17,Midtown,Food Delivery Apps,14,11.57,161.98,1,Sunny
2025-01-17,Midtown,Local Events,21,15.56,326.76,5,Cloudy
2025-01-17,Midtown,Google My Business,24,18.77,450.48,9,Cloudy
2025-01-17,Midtown,Loyalty Program,7,9.72,68.04,1,Cloudy
2025-01-17,Midtown,Influencer Partnerships,11,13.27,145.97,2,Cloudy
2025-01-17,Midtown,Email Newsletter,14,12.61,176.54,3,Cloudy
2025-01-17,Suburbia,Instagram,16,8.15,130.4,5,Sunny
2025-01-17,Suburbia,Food Delivery Apps,11,13.34,146.74,4,Cloudy
2025-01-17,Suburbia,Local Events,18,17.78,320.04,7,Rainy
2025-01-17,Suburbia,Google My Business,19,10.1,191.9,4,Cloudy
2025-01-17,Suburbia,Loyalty Program,21,12.31,258.51,9,Cloudy
2025-01-17,Suburbia,Influencer Partnerships,27,10.68,288.36,6,Rainy
2025-01-17,Suburbia,Email Newsletter,7,13.13,91.91,0,Cloudy
2025-01-17,Riverside,Instagram,5,14.45,72.25,1,Cloudy
2025-01-17,Riverside,Food Delivery Apps,16,9.09,145.44,2,Cloudy
2025-01-17,Riverside,Local Events,11,13.39,147.29,5,Cloudy
2025-01-17,Riverside,Google My Business,25,13.89,347.25,9,Sunny
2025-01-17,Riverside,Loyalty Program,33,9.4,310.2,9,Rainy
2025-01-17,Riverside,Influencer Partnerships,22,13.69,301.18,3,Cloudy
2025-01-17,Riverside,Email Newsletter,6,13.17,79.02,1,Sunny
2025-01-18,Downtown,Instagram,26,11.06,287.56,10,Cloudy
2025-01-18,Downtown,Food Delivery Apps,20,12.79,255.8,7,Cloudy
2025-01-18,Downtown,Local Events,22,12.34,271.48,3,Cloudy
2025-01-18,Downtown,Google My Business,32,7.92,253.44,11,Sunny
2025-01-18,Downtown,Loyalty Program,14,14.35,200.9,5,Cloudy
2025-01-18,Downtown,Influencer Partnerships,17,9.65,164.05,4,Sunny
2025-01-18,Downtown,Email Newsletter,11,16.8,184.8,1,Cloudy
2025-01-18,Uptown,Instagram,30,14.51,435.3,14,Cloudy
2025-01-18,Uptown,Food Delivery Apps,7,11.62,81.34,2,Sunny
2025-01-18,Uptown,Local Events,18,16.14,290.52,5,Rainy
2025-01-18,Uptown,Google My Business,27,10.71,289.17,5,Sunny
2025-01-18,Uptown,Loyalty Program,29,15.71,455.59,10,Sunny
2025-01-18,Uptown,Influencer Partnerships,19,18.56,352.64,6,Rainy
2025-01-18,Uptown,Email Newsletter,9,8.09,72.81,4,Rainy
2025-01-18,Midtown,Instagram,22,12.92,284.24,7,Sunny
2025-01-18,Midtown,Food Delivery Apps,5,16.07,80.35,1,Sunny
2025-01-18,Midtown,Local Events,28,16.01,448.28,8,Sunny
2025-01-18,Midtown,Google My Business,28,8.56,239.68,4,Sunny
2025-01-18,Midtown,Loyalty Program,22,15.1,332.2,3,Rainy
2025-01-18,Midtown,Influencer Partnerships,16,15.36,245.76,2,Rainy
2025-01-18,Midtown,Email Newsletter,29,13.92,403.68,12,Cloudy
2025-01-18,Suburbia,Instagram,18,9.19,165.42,5,Cloudy
2025-01-18,Suburbia,Food Delivery Apps,17,11.56,196.52,5,Sunny
2025-01-18,Suburbia,Local Events,20,10.08,201.6,6,Rainy
2025-01-18,Suburbia,Google My Business,11,12.05,132.55,5,Cloudy
2025-01-18,Suburbia,Loyalty Program,11,11.95,131.45,1,Rainy
2025-01-18,Suburbia,Influencer Partnerships,13,11.05,143.65,1,Rainy
2025-01-18,Suburbia,Email Newsletter,5,7.39,36.95,2,Sunny
2025-01-18,Riverside,Instagram,11,11.11,122.21,2,Cloudy
2025-01-18,Riverside,Food Delivery Apps,10,16.61,166.1,1,Rainy
2025-01-18,Riverside,Local Events,8,9.08,72.64,3,Sunny
2025-01-18,Riverside,Google My Business,9,6.75,60.75,2,Rainy
2025-01-18,Riverside,Loyalty Program,18,12.05,216.9,5,Rainy
2025-01-18,Riverside,Influencer Partnerships,23,8.22,189.06,6,Rainy
2025-01-18,Riverside,Email Newsletter,12,14.84,178.08,2,Sunny
2025-01-19,Downtown,Instagram,24,8.94,214.56,9,Rainy
2025-01-19,Downtown,Food Delivery Apps,21,5.53,116.13,8,Cloudy
2025-01-19,Downtown,Local Events,20,16.17,323.4,9,Rainy
2025-01-19,Downtown,Google My Business,37,12.91,477.67,6,Rainy
2025-01-19,Downtown,Loyalty Program,17,2.53,43.01,7,Cloudy
2025-01-19,Downtown,Influencer Partnerships,13,8.09,105.17,3,Sunny
2025-01-19,Downtown,Email Newsletter,24,11.03,264.72,4,Sunny
2025-01-19,Uptown,Instagram,34,13.53,460.02,11,Cloudy
2025-01-19,Uptown,Food Delivery Apps,13,8.8,114.4,4,Cloudy
2025-01-19,Uptown,Local Events,5,14.48,72.4,0,Cloudy
2025-01-19,Uptown,Google My Business,21,10.9,228.9,2,Cloudy
2025-01-19,Uptown,Loyalty Program,28,16.09,450.52,11,Cloudy
2025-01-19,Uptown,Influencer Partnerships,12,10.45,125.4,5,Rainy
2025-01-19,Uptown,Email Newsletter,26,10.47,272.22,2,Rainy
2025-01-19,Midtown,Instagram,10,9.69,96.9,1,Cloudy
2025-01-19,Midtown,Food Delivery Apps,9,10.5,94.5,2,Sunny
2025-01-19,Midtown,Local Events,26,12.92,335.92,8,Rainy
2025-01-19,Midtown,Google My Business,21,6.11,128.31,6,Sunny
2025-01-19,Midtown,Loyalty Program,9,6.25,56.25,3,Sunny
2025-01-19,Midtown,Influencer Partnerships,16,17.67,282.72,4,Cloudy
2025-01-19,Midtown,Email Newsletter,3,7.95,23.85,0,Rainy
2025-01-19,Suburbia,Instagram,11,14.75,162.25,1,Cloudy
2025-01-19,Suburbia,Food Delivery Apps,30,10.34,310.2,7,Sunny
2025-01-19,Suburbia,Local Events,7,14.74,103.18,3,Cloudy
2025-01-19,Suburbia,Google My Business,34,15.13,514.42,16,Cloudy
2025-01-19,Suburbia,Loyalty Program,13,16.92,219.96,1,Rainy
2025-01-19,Suburbia,Influencer Partnerships,26,15.49,402.74,12,Cloudy
2025-01-19,Suburbia,Email Newsletter,20,11.1,222.0,9,Sunny
2025-01-19,Riverside,Instagram,7,13.47,94.29,1,Rainy
2025-01-19,Riverside,Food Delivery Apps,22,9.06,199.32,6,Cloudy
2025-01-19,Riverside,Local Events,17,13.9,236.3,7,Rainy
2025-01-19,Riverside,Google My Business,32,17.06,545.92,3,Cloudy
2025-01-19,Riverside,Loyalty Program,24,15.3,367.2,10,Sunny
2025-01-19,Riverside,Influencer Partnerships,32,11.79,377.28,12,Sunny
2025-01-19,Riverside,Email Newsletter,9,10.91,98.19,2,Rainy
2025-01-20,Downtown,Instagram,32,9.33,298.56,12,Cloudy
2025-01-20,Downtown,Food Delivery Apps,12,6.76,81.12,4,Rainy
2025-01-20,Downtown,Local Events,7,12.29,86.03,3,Cloudy
2025-01-20,Downtown,Google My Business,7,12.13,84.91,2,Rainy
2025-01-20,Downtown,Loyalty Program,26,12.78,332.28,12,Sunny
2025-01-20,Downtown,Influencer Partnerships,15,17.05,255.75,1,Sunny
2025-01-20,Downtown,Email Newsletter,29,14.31,414.99,4,Cloudy
2025-01-20,Uptown,Instagram,6,12.3,73.8,1,Sunny
2025-01-20,Uptown,Food Delivery Apps,6,13.85,83.1,2,Sunny
2025-01-20,Uptown,Local Events,13,8.25,107.25,4,Cloudy
2025-01-20,Uptown,Google My Business,14,14.46,202.44,5,Cloudy
2025-01-20,Uptown,Loyalty Program,8,11.15,89.2,2,Sunny
2025-01-20,Uptown,Influencer Partnerships,19,14.16,269.04,4,Cloudy
2025-01-20,Uptown,Email Newsletter,32,13.07,418.24,10,Rainy
2025-01-20,Midtown,Instagram,28,13.85,387.8,10,Sunny
2025-01-20,Midtown,Food Delivery Apps,19,11.47,217.93,5,Sunny
2025-01-20,Midtown,Local Events,6,13.01,78.06,1,Rainy
2025-01-20,Midtown,Google My Business,18,11.1,199.8,4,Rainy
2025-01-20,Midtown,Loyalty Program,25,11.63,290.75,9,Sunny
2025-01-20,Midtown,Influencer Partnerships,12,11.37,136.44,5,Rainy
2025-01-20,Midtown,Email Newsletter,7,11.45,80.15,3,Sunny
2025-01-20,Suburbia,Instagram,27,16.61,448.47,7,Rainy
2025-01-20,Suburbia,Food Delivery Apps,16,16.79,268.64,5,Cloudy
2025-01-20,Suburbia,Local Events,12,11.6,139.2,5,Rainy
2025-01-20,Suburbia,Google My Business,8,13.32,106.56,1,Cloudy
2025-01-20,Suburbia,Loyalty Program,15,12.22,183.3,5,Rainy
2025-01-20,Suburbia,Influencer Partnerships,20,13.76,275.2,8,Sunny
2025-01-20,Suburbia,Email Newsletter,7,10.31,72.17,3,Cloudy
2025-01-20,Riverside,Instagram,12,13.58,162.96,2,Rainy
2025-01-20,Riverside,Food Delivery Apps,12,9.01,108.12,2,Rainy
2025-01-20,Riverside,Local Events,17,11.65,198.05,7,Rainy
2025-01-20,Riverside,Google My Business,7,15.65,109.55,1,Cloudy
2025-01-20,Riverside,Loyalty Program,11,17.47,192.17,4,Sunny
2025-01-20,Riverside,Influencer Partnerships,31,13.97,433.07,14,Cloudy
2025-01-20,Riverside,Email Newsletter,4,11.43,45.72,0,Sunny
2025-01-21,Downtown,Instagram,18,10.47,188.46,2,Rainy
2025-01-21,Downtown,Food Delivery Apps,17,15.51,263.67,8,Rainy
2025-01-21,Downtown,Local Events,14,9.44,132.16,6,Rainy
2025-01-21,Downtown,Google My Business,12,15.3,183.6,1,Sunny
2025-01-21,Downtown,Loyalty Program,25,10.73,268.25,4,Cloudy
2025-01-21,Downtown,Influencer Partnerships,7,14.47,101.29,1,Sunny
2025-01-21,Downtown,Email Newsletter,29,14.53,421.37,3,Rainy
2025-01-21,Uptown,Instagram,29,10.17,294.93,6,Rainy
2025-01-21,Uptown,Food Delivery Apps,6,11.12,66.72,1,Rainy
2025-01-21,Uptown,Local Events,26,10.42,270.92,3,Cloudy
2025-01-21,Uptown,Google My Business,16,8.55,136.8,7,Sunny
2025-01-21,Uptown,Loyalty Program,31,14.83,459.73,5,Cloudy
2025-01-21,Uptown,Influencer Partnerships,11,15.43,169.73,4,Rainy
2025-01-21,Uptown,Email Newsletter,15,14.05,210.75,2,Rainy
2025-01-21,Midtown,Instagram,16,8.91,142.56,2,Rainy
2025-01-21,Midtown,Food Delivery Apps,34,15.18,516.12,11,Rainy
2025-01-21,Midtown,Local Events,36,19.34,696.24,9,Rainy
2025-01-21,Midtown,Google My Business,25,10.65,266.25,8,Sunny
2025-01-21,Midtown,Loyalty Program,31,13.06,404.86,13,Sunny
2025-01-21,Midtown,Influencer Partnerships,26,13.78,358.28,2,Rainy
2025-01-21,Midtown,Email Newsletter,5,10.18,50.9,2,Cloudy
2025-01-21,Suburbia,Instagram,22,14.99,329.78,10,Cloudy
2025-01-21,Suburbia,Food Delivery Apps,9,10.29,92.61,3,Rainy
2025-01-21,Suburbia,Local Events,12,14.66,175.92,4,Rainy
2025-01-21,Suburbia,Google My Business,5,9.96,49.8,1,Sunny
2025-01-21,Suburbia,Loyalty Program,21,16.25,341.25,6,Cloudy
2025-01-21,Suburbia,Influencer Partnerships,24,9.29,222.96,7,Cloudy
2025-01-21,Suburbia,Email Newsletter,6,18.23,109.38,2,Sunny
2025-01-21,Riverside,Instagram,7,7.49,52.43,3,Rainy
2025-01-21,Riverside,Food Delivery Apps,15,15.68,235.2,5,Rainy
2025-01-21,Riverside,Local Events,18,14.31,257.58,7,Cloudy
2025-01-21,Riverside,Google My Business,12,13.39,160.68,5,Cloudy
2025-01-21,Riverside,Loyalty Program,17,9.86,167.62,6,Cloudy
2025-01-21,Riverside,Influencer Partnerships,30,10.36,310.8,3,Cloudy
2025-01-21,Riverside,Email Newsletter,34,14.5,493.0,8,Sunny
2025-01-22,Downtown,Instagram,13,18.32,238.16,5,Sunny
2025-01-22,Downtown,Food Delivery Apps,7,9.75,68.25,1,Sunny
2025-01-22,Downtown,Local Events,27,16.57,447.39,3,Rainy
2025-01-22,Downtown,Google My Business,27,7.82,211.14,5,Cloudy
2025-01-22,Downtown,Loyalty Program,21,17.01,357.21,2,Rainy
2025-01-22,Downtown,Influencer Partnerships,15,16.33,244.95,3,Sunny
2025-01-22,Downtown,Email Newsletter,27,13.51,364.77,9,Cloudy
2025-01-22,Uptown,Instagram,4,17.7,70.8,1,Cloudy
2025-01-22,Uptown,Food Delivery Apps,22,14.61,321.42,7,Sunny
2025-01-22,Uptown,Local Events,14,11.12,155.68,4,Cloudy
2025-01-22,Uptown,Google My Business,32,7.29,233.28,4,Rainy
2025-01-22,Uptown,Loyalty Program,40,20.16,806.4,12,Cloudy
2025-01-22,Uptown,Influencer Partnerships,15,10.57,158.55,2,Cloudy
2025-01-22,Uptown,Email Newsletter,26,14.47,376.22,11,Cloudy
